region,sector,CO2 shares,Sectoral CO2 share,Embodied CO2,Embodied value added
CUB,Fishing,6.682184082532363e-07,0.2691598537555469,5.559617901255011,39048.09662373221
CUB,Mining and Quarrying,4.95551538081202e-06,0.025594988318725073,41.230190130688634,3174.0345014050977
CUB,Food & Beverages,4.8301650013093776e-05,0.25513130239065707,401.8726732999278,281067.95059169125
CUB,Textiles and Wearing Apparel,5.759951441585034e-07,0.028025855081442508,4.792314720677359,4492.964957381455
CUB,Wood and Paper,1.6522351283001323e-06,0.03300628929873826,13.74669701242146,15778.78862441902
CUB,"Petroleum, Chemical and Non-Metallic Mineral Products",7.165236234784501e-06,0.02708136330713904,59.61520237337169,21610.575861373964
CUB,Metal Products,2.2277899372413996e-06,0.039657372125813446,18.535348117241995,38103.00142534218
CUB,Electrical and Machinery,1.9107859129766117e-06,0.011884823444737694,15.897855306052511,14434.118073633925
CUB,Transport Equipment,4.77498852893258e-07,0.005027496926220483,3.9728195715434835,1840.3152498430084
CUB,Other Manufacturing,7.2451670257128e-07,0.02479370116863584,6.028023142767159,4635.876657109192
CUB,Recycling,1.7187216919826823e-07,0.009897185488984663,1.4299869276275576,277.8822872556734
CUB,"Electricity, Gas and Water",3.175228064240339e-05,0.01558560280809526,264.18091103871336,3944.2485026446684
CUB,Construction,8.947018082340426e-07,0.005430623249329586,7.443973598910685,27312.559345248246
CUB,Maintenance and Repair,6.984441488778997e-08,0.02516631272856707,0.5811097906265419,5885.368728389966
CUB,Wholesale Trade,3.232065630625757e-07,0.021777214142496757,2.689098312186613,92698.84966822453
CUB,Retail Trade,7.301632466225833e-08,0.007256984003072155,0.6075002733571778,31078.39684235666
CUB,Hotels and Restraurants,1.136867635685626e-07,0.009983637910685367,0.9458808049358548,27576.804636895125
CUB,Transport,1.2973454581983464e-05,0.05013601349550733,107.93993317792561,124393.46580397313
CUB,Post and Telecommunications,9.648274295598643e-08,0.014162158568736219,0.8027423044248201,23830.805845198123
CUB,Finacial Intermediation and Business Activities,1.2819951579699805e-06,0.009669575904418738,10.666277883908677,49767.17987334427
CUB,Public Administration,1.3054633280423043e-08,0.0003165721793317787,0.10861534489881046,1262.4423653482338
CUB,"Education, Health and Other Services",1.48621544210742e-07,0.0027918221572873657,1.236540310025502,13967.905026232285
CUB,Private Households,5.336795238129772e-08,0.020231419015064683,0.4440246179209488,1788.7669816426487
CUB,Others,5.724054193262787e-08,0.019379436174080857,0.47624479911899353,700.3185609099945
CUB,Re-export & Re-import,0.0,,0.0,0.19613026264562725
LBR,Agriculture,1.2761671294713023e-07,0.10094048529437495,1.061778833143589,9142.734925780658
LBR,Fishing,1.1218524051693908e-08,0.013298774336983987,0.0933388041591045,755.5326273876017
LBR,Mining and Quarrying,4.214582661512115e-08,0.034637544346008756,0.35065584727773425,73.85105467556873
LBR,Food & Beverages,1.6909882006658562e-08,0.012844914656321165,0.14069124937471167,54.484274497717486
LBR,Textiles and Wearing Apparel,3.112553114203537e-08,0.03329801445754186,0.25896631697962824,42.75398460319459
LBR,Wood and Paper,2.5317871433213622e-08,0.023306679347958482,0.2106462340804357,115.87311851386472
LBR,"Petroleum, Chemical and Non-Metallic Mineral Products",3.500493195547089e-07,0.03467549542836603,2.9124316829370587,260.3876575553663
LBR,Metal Products,8.640147711988587e-08,0.07386707994382606,0.718865557963722,385.64155761673
LBR,Electrical and Machinery,1.2397047661268452e-07,0.07730899514472925,1.0314419245119002,1033.8222684724064
LBR,Transport Equipment,3.3093979945200985e-07,0.15475611172139433,2.753439310480455,446.1077054536774
LBR,Other Manufacturing,4.009294682578459e-08,0.042099494069698803,0.33357576225619917,72.07643882202781
LBR,Recycling,8.043733981605384e-08,0.09133725189026995,0.6692435719328294,4.87839569326083
LBR,"Electricity, Gas and Water",2.655536408781476e-07,0.018011665155121,2.2094224842277734,152.72108896692257
LBR,Construction,2.0349501789504187e-08,0.015200417984428036,0.16930909569865246,348.54558438293486
LBR,Maintenance and Repair,2.8772902219127586e-08,0.03390330207958132,0.23939230088959026,34.3257372234929
LBR,Wholesale Trade,3.270676295718202e-08,0.03189666631469375,0.2721222620971888,859.0888621868041
LBR,Retail Trade,4.402934206707396e-09,0.004432341390964318,0.03663268106852535,107.81315846209425
LBR,Hotels and Restraurants,1.0995474934109846e-08,0.009221335164542675,0.09148302190039498,113.46299639859888
LBR,Transport,1.086571797570091e-06,0.04038883556810002,9.040343609450778,812.2760276442868
LBR,Post and Telecommunications,1.685080570462804e-08,0.016441492559640728,0.14019973093964283,532.7734132011101
LBR,Finacial Intermediation and Business Activities,8.477002042950024e-08,0.02197009822526731,0.7052917388217135,1350.438224622328
LBR,Public Administration,1.235114050551341e-09,0.001000852616234781,0.01027622421161213,22.120043841928144
LBR,"Education, Health and Other Services",7.569135757420026e-09,0.0033171712235038745,0.0629756710294549,110.15728542436135
LBR,Private Households,2.216049174947728e-08,0.026138615239277567,0.18437664259066183,5.849691397474123
LBR,Others,2.158062484722495e-08,0.02535692965537628,0.17955211460656356,3.3018272381451665
LBR,Re-export & Re-import,0.0,,0.0,1.629841114340101e-06
DOM,Agriculture,4.519823572535647e-06,0.14127958935237672,37.60520771954035,55308.98131720454
DOM,Fishing,1.6115614732511692e-07,0.025011774796554764,1.3408289722339761,1380.9075900502273
DOM,Mining and Quarrying,1.687471680331495e-07,0.014201440614096339,1.403986727386961,1539.436162568043
DOM,Food & Beverages,9.36188267835494e-07,0.038736540045901185,7.789143472429811,12797.003369563918
DOM,Textiles and Wearing Apparel,1.415738392564301e-07,0.006537767180103833,1.1779029750721275,3925.4846234841043
DOM,Wood and Paper,1.8443559190435852e-07,0.014306408317271624,1.5345153705963765,4958.086092066923
DOM,"Petroleum, Chemical and Non-Metallic Mineral Products",5.259483361762201e-06,0.023002656356555004,43.75922226662843,12894.783095044892
DOM,Metal Products,4.081411578285581e-07,0.027189566341501218,3.395759319522771,13800.30910272602
DOM,Electrical and Machinery,7.281989620905009e-07,0.022623569439075324,6.058659766492689,33148.73264921634
DOM,Transport Equipment,5.200577987558529e-08,0.0030320382240390954,0.43269125961501276,707.5806962675557
DOM,Other Manufacturing,9.336365513878936e-08,0.008659455986545784,0.7767913035994978,1681.8741795308688
DOM,Recycling,1.2546432250415477e-07,0.01512144009584066,1.0438708134161203,178.1411493370701
DOM,"Electricity, Gas and Water",7.3292913284138156e-06,0.00612906688972673,60.9801507556197,2583.7694380332005
DOM,Construction,4.1208610793083927e-08,0.0016062465952302895,0.34285815449169105,7204.3532913928475
DOM,Maintenance and Repair,6.901717928037978e-08,0.01002150700027704,0.5742271399322343,1236.5036412291827
DOM,Wholesale Trade,2.1989763726580504e-07,0.010246832803881676,1.8295617503002695,25900.202000075442
DOM,Retail Trade,1.3683310238981903e-08,0.0009284098189644509,0.11384597552757011,2252.312936709568
DOM,Hotels and Restraurants,9.409327139146263e-08,0.005632868919564963,0.7828617553100583,7541.904525094725
DOM,Transport,1.517917910194149e-05,0.017411700320484877,126.29169567793208,30860.14941402098
DOM,Post and Telecommunications,1.0024933405006688e-07,0.007654411662905253,0.8340805719952957,10722.606033864196
DOM,Finacial Intermediation and Business Activities,2.0872457620654513e-07,0.0065472034759432845,1.7366012010103198,23732.892407912048
DOM,Public Administration,7.552745353129413e-09,0.0004407122018206077,0.06283930186635281,913.5919872521016
DOM,"Education, Health and Other Services",3.5168587637240164e-08,0.0016360825743209646,0.29260479354492425,5061.1396395331885
DOM,Private Households,7.264315856414484e-08,0.010767603820979365,0.6043955086670871,434.1896261960256
DOM,Others,6.72693344274842e-08,0.009544813638030546,0.5596849641813799,202.3357319057905
DOM,Re-export & Re-import,0.0,,0.0,0.21407758344391117
PRY,Agriculture,1.7214276435951993e-07,0.017949467820012582,1.4322382958686999,14889.191253507359
PRY,Fishing,1.0477414697504432e-08,0.012473830622951926,0.08717272914313776,0.0023402278370026337
PRY,Mining and Quarrying,1.1931680225050671e-08,0.01119448187071707,0.09927230700609911,610.7328696279628
PRY,Food & Beverages,1.2128387660842646e-07,0.010976689364987304,1.0090892486611558,8927.857364944328
PRY,Textiles and Wearing Apparel,1.2360510627281832e-07,0.037134872588558875,1.028402021005773,23848.757873824285
PRY,Wood and Paper,7.14403130420556e-08,0.027445931720829403,0.5943877605798518,16761.834312408377
PRY,"Petroleum, Chemical and Non-Metallic Mineral Products",1.1066532199919585e-06,0.02388993353110421,9.207422268464565,18536.629445587318
PRY,Metal Products,1.2667994931902487e-08,0.007790686984625601,0.10539849026386314,1085.640021994562
PRY,Electrical and Machinery,1.3407556029064904e-08,0.009833401828514395,0.11155168368695983,2872.4153413236827
PRY,Transport Equipment,4.3230490745364277e-10,0.002899237862383895,0.003596803189787047,92.61644343763975
PRY,Other Manufacturing,7.047352381433344e-09,0.008833528660566258,0.05863440152552726,1608.2852291146567
PRY,Recycling,2.625482666736989e-09,0.00883352112136046,0.021844175875942003,599.1653707323102
PRY,"Electricity, Gas and Water",1.0621426830145476e-08,0.0088760756108674,0.0883709188678447,7354.236943081741
PRY,Construction,4.143249416630471e-09,0.0018522396547002865,0.034472087780816674,2762.5969225889303
PRY,Maintenance and Repair,1.8731104358549593e-09,0.06024606960418046,0.015584393039139798,1357.018619406323
PRY,Wholesale Trade,2.4142278173827474e-08,0.060246072823866126,0.20086522648059557,17490.459124006342
PRY,Retail Trade,5.369580128310811e-08,0.06024607249915497,0.44675234077458376,38901.129996994365
PRY,Hotels and Restraurants,1.6348069138599873e-08,0.011233530230617838,0.13601693205594845,5510.102745769203
PRY,Transport,1.054321159098619e-05,0.024807057750462092,87.72016330886865,27043.414006666248
PRY,Post and Telecommunications,8.237556301654828e-07,0.027718647864876884,6.853697071440175,11698.294988949045
PRY,Finacial Intermediation and Business Activities,1.4127650308019835e-07,0.043433677890604046,1.175429119955819,100138.51606068217
PRY,Public Administration,1.5101179326373585e-09,0.0010859673731913836,0.012564273278917425,3044.7810225853414
PRY,"Education, Health and Other Services",1.6863607110558673e-08,0.008453562861492037,0.14030623941755088,8228.173968478935
PRY,Private Households,1.8470584087989978e-10,0.00916076205593282,0.0015367638585512995,29.40109938803415
PRY,Others,5.301052679554336e-08,0.009160769666265505,0.44105081525346324,8438.12235114215
PRY,Re-export & Re-import,0.0,,0.0,4.775654098564759e-06
SYC,Agriculture,6.196048028304231e-08,0.37986149568420263,0.5155149739924753,1478.4019481281323
SYC,Fishing,2.3786722202412516e-08,0.179915435562194,0.19790697911841343,110.38891464353975
SYC,Mining and Quarrying,1.0018613693066012e-08,0.06487357823413739,0.08335547681083902,135.7012534786039
SYC,Food & Beverages,1.0429970106370691e-06,0.45678635216198527,8.677798725197315,2450.9739619320426
SYC,Textiles and Wearing Apparel,1.1483455182098677e-08,0.05388587281909114,0.09554304731823621,79.08182923184178
SYC,Wood and Paper,5.324276901564412e-08,0.10530818313522769,0.4429830846856607,531.1807942250766
SYC,"Petroleum, Chemical and Non-Metallic Mineral Products",2.0790830656333126e-07,0.06858623027734323,1.7298097878067749,460.28356311585594
SYC,Metal Products,4.186130381173285e-08,0.07318371124892904,0.34828860020477825,407.02657869028116
SYC,Electrical and Machinery,4.827940125563923e-08,0.027620490973814995,0.4016875622812889,304.8335486325093
SYC,Transport Equipment,1.852073988824275e-08,0.02469913191599719,0.15409368517148075,68.58282056510687
SYC,Other Manufacturing,1.4697587789489136e-08,0.048430976935328655,0.12228482659331938,85.49568789370502
SYC,Recycling,7.75950449254153e-09,0.058751094208882755,0.06455955051339106,5.077257811312806
SYC,"Electricity, Gas and Water",2.137976365834792e-06,0.07587238699746782,17.788093726760447,461.45661644246934
SYC,Construction,5.1678182668813595e-08,0.021534890858431684,0.42996563087944706,569.6280120527199
SYC,Maintenance and Repair,8.378161538725331e-09,0.063369831691115,0.06970681486022651,318.70145863590625
SYC,Wholesale Trade,7.618038176770192e-08,0.10145703318153991,0.6338254214027116,6798.0270512959
SYC,Retail Trade,1.3242318336946437e-08,0.03332463122379465,0.11017689601317317,1673.4463438496841
SYC,Hotels and Restraurants,2.2256894289701406e-08,0.05793841852598837,0.18517871760346724,1709.8090814367376
SYC,Transport,3.882759394537073e-06,0.11010399061123441,32.30479491363195,6254.6884050514545
SYC,Post and Telecommunications,2.49661019414922e-08,0.05869058819578951,0.20771949046018412,3161.2687591662702
SYC,Finacial Intermediation and Business Activities,7.586419638995576e-08,0.051436748226792485,0.631194739780474,4345.921719730633
SYC,Public Administration,2.2013367590151165e-08,0.011426110972667514,0.18315256061417937,475.7649791243191
SYC,"Education, Health and Other Services",9.134862416043724e-08,0.030287329722835894,0.7600261229931827,1904.8337696615672
SYC,Private Households,8.073271198155883e-09,0.0610637351236487,0.06717010863601358,158.73579009127607
SYC,Others,1.027732264975633e-08,0.07773450100479065,0.08550795110526972,75.18061170877925
SYC,Re-export & Re-import,0.0,,0.0,0.0028728260352155754
MRT,Agriculture,1.41661494397224e-07,0.2744106760637141,1.178632271188301,10435.591041094589
MRT,Fishing,3.9483130537055416e-08,0.29863823050040994,0.328502053550451,4102.781602083782
MRT,Mining and Quarrying,4.823692056019415e-06,0.42449588952508444,40.13341203049273,6952.181430697071
MRT,Food & Beverages,1.8963048518778487e-06,0.3387730421159608,15.777371994728739,9268.593291163206
MRT,Textiles and Wearing Apparel,7.00799400527424e-09,0.05300630676000752,0.058306937436008274,366.59108748914434
MRT,Wood and Paper,1.2205785278653469e-08,0.09232079796874361,0.10155287776561799,1661.6543464000258
MRT,"Petroleum, Chemical and Non-Metallic Mineral Products",1.3202740165983537e-06,0.0794249996930915,10.984760321748459,2420.476865646964
MRT,Metal Products,1.4558254085867937e-08,0.09141551825156569,0.12112556168332454,1833.3382185351497
MRT,Electrical and Machinery,6.091408921545435e-08,0.036259170983623135,0.506808936506494,1820.1052317820288
MRT,Transport Equipment,2.3974323582574855e-09,0.018133439458213635,0.019946783404035,261.56579746500256
MRT,Other Manufacturing,5.813541396525263e-09,0.0439718353632013,0.048369018899521436,314.4386372170698
MRT,Recycling,5.4027802734395746e-09,0.04086496482664279,0.04495146130930708,25.675457400579663
MRT,"Electricity, Gas and Water",7.871488393876807e-06,0.10443178881348711,65.49126340071403,3894.146529887239
MRT,Construction,1.6722022605408553e-08,0.03154406377853192,0.13912824770159288,3517.0369350511946
MRT,Maintenance and Repair,7.780875660634478e-09,0.05885214539548221,0.06473735993503044,397.49504077998824
MRT,Wholesale Trade,9.80583407733312e-09,0.07416830675792146,0.08158513743371362,7104.55985384927
MRT,Retail Trade,1.6626172708261676e-09,0.012575524610262507,0.013833077071288759,992.7710176997905
MRT,Hotels and Restraurants,4.022238844181043e-09,0.030422974944930074,0.033465272439423085,1432.4475214970657
MRT,Transport,2.1145882380938388e-05,0.138918468394174,175.9350307786566,8776.063106027226
MRT,Post and Telecommunications,6.483283421167254e-09,0.04903755762003029,0.053941313382033326,2814.309565615397
MRT,Finacial Intermediation and Business Activities,4.748803423049081e-09,0.035918485488953135,0.039510334037848455,9058.390610915558
MRT,Public Administration,7.003344637539359e-09,0.004627035211066392,0.05826825441295907,507.6088978300386
MRT,"Education, Health and Other Services",6.096562128352536e-09,0.014130972865115743,0.05072376864550104,3348.772080547994
MRT,Private Households,7.019390745185413e-09,0.05309250818816813,0.05840175900698495,174.78531528118646
MRT,Others,1.0993144140346652e-08,0.08314875414015012,0.09146362955416514,96.80094808242137
MRT,Re-export & Re-import,0.0,,0.0,0.038145013371063304
DZA,Agriculture,1.6569329267404448e-06,0.021749941754002664,13.785782981892913,20067.409759796526
DZA,Fishing,1.4591309098488692e-07,0.009175520780403566,1.2140058140385714,1461.0732269883422
DZA,Mining and Quarrying,0.0009957186746158376,0.4237550828058948,8284.440086706209,636124.1801048972
DZA,Food & Beverages,1.336907926146918e-07,0.0018267142698573239,1.112315546344442,140.30718299633622
DZA,Textiles and Wearing Apparel,5.289554509257891e-07,0.019687226192445957,4.400941604737946,1050.433609446766
DZA,Wood and Paper,8.465278008782353e-07,0.018820412367534362,7.043162920302386,3058.6181363222145
DZA,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0002069896850746388,0.07620103305716744,1722.1668010079488,20571.84049237738
DZA,Metal Products,2.033201909775891e-06,0.030474965548379116,16.91636386373254,6803.536058675638
DZA,Electrical and Machinery,1.0879395913476898e-06,0.007920792923468704,9.051723737081566,5764.673881771287
DZA,Transport Equipment,3.3657167306114523e-07,0.003927204144320262,2.8002968423117065,921.0236247425648
DZA,Other Manufacturing,4.341203031971096e-07,0.012778411265478538,3.611907393066367,1194.5680538541098
DZA,Recycling,1.4791002709392385e-07,0.005296066293240593,1.2306204442288504,41.04922727161558
DZA,"Electricity, Gas and Water",0.0003367179576102462,0.0850316750497977,2801.5139386799206,98947.95898844762
DZA,Construction,9.689718001656357e-07,0.005397235380623436,8.061904460391034,39579.87005084869
DZA,Maintenance and Repair,2.9194630192860655e-07,0.015496330298466901,2.4290110334589405,1922.8621450852652
DZA,Wholesale Trade,1.3336630315816451e-06,0.013191902530160528,11.096157742804046,42222.398995107695
DZA,Retail Trade,5.679441793149876e-07,0.005818927867911662,4.72533020227208,13171.725121804837
DZA,Hotels and Restraurants,7.963451536474187e-07,0.009728666523930622,6.625640235457282,11142.436343188221
DZA,Transport,0.0002683079517553272,0.07456158519910745,2232.338518669893,157478.5416356269
DZA,Post and Telecommunications,1.144206278047311e-06,0.01576021945633292,9.51986600128116,37117.208045998785
DZA,Finacial Intermediation and Business Activities,1.9634983957050644e-06,0.015345909313918377,16.336426376494554,35614.01904027607
DZA,Public Administration,4.650828325787771e-08,0.00021693890336665613,0.3869517525460709,610.3858066795248
DZA,"Education, Health and Other Services",2.4594584094903085e-07,0.002258183852608435,2.0462843932327837,8991.591300639211
DZA,Private Households,3.537761229458741e-08,0.0018964711531268591,0.29434389143932266,37.12038846861328
DZA,Others,1.2138853315955122e-06,0.04918426360439201,10.099599975479425,325.7827905216835
DZA,Re-export & Re-import,0.0,,0.0,0.034653099967301024
IDN,Agriculture,1.904157596641182e-05,0.02641089921909521,158.42707309980432,703781.7958509176
IDN,Fishing,3.779219733277185e-07,0.011215268058400014,3.1443338618623384,31445.929345544882
IDN,Mining and Quarrying,4.508100334171694e-05,0.020746980665736974,375.07669661528314,236675.3313405277
IDN,Food & Beverages,4.7291364163622724e-05,0.012324950164507026,393.46703343019334,261906.4234907908
IDN,Textiles and Wearing Apparel,0.0001275413946776743,0.09386750768052399,1061.1521805491877,524123.30926035775
IDN,Wood and Paper,5.202012560233729e-05,0.047701802378123326,432.8106169363194,250879.0432833116
IDN,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0002630031915266237,0.02610126498281401,2188.2025901095576,307569.47617798543
IDN,Metal Products,1.568507093466742e-05,0.019206269975759634,130.5007465729441,63349.192637246546
IDN,Electrical and Machinery,6.0732368348793904e-05,0.04542757942528038,505.2970078154573,211059.71394041248
IDN,Transport Equipment,7.869588886943453e-06,0.007661595565047475,65.47545938720617,58226.67059120345
IDN,Other Manufacturing,4.286774973823166e-05,0.1847159926640496,356.66229168124437,100358.60012228275
IDN,Recycling,7.274780650927502e-06,0.17655960414119262,60.52661859514742,16611.469107940793
IDN,"Electricity, Gas and Water",0.0002781286359121054,0.013115736088228752,2314.047209670073,25370.555259626177
IDN,Construction,2.0015408102530967e-06,0.0006411359350536581,16.652941585168733,29584.512473522493
IDN,Maintenance and Repair,1.0787710755214508e-07,0.020541710878054235,0.8975441126357407,12306.929279548973
IDN,Wholesale Trade,1.39041600366624e-06,0.020541710928914374,11.568345931057856,158622.47554174895
IDN,Retail Trade,3.0924694488685884e-06,0.020541696148705917,25.72953437777544,352797.4688451796
IDN,Hotels and Restraurants,1.3289210610185493e-06,0.007615545425651735,11.056704258577643,93876.06690746637
IDN,Transport,7.61926443005448e-05,0.006025502052773307,633.9274464236717,162801.83486347142
IDN,Post and Telecommunications,6.236669301717014e-07,0.026430526858354505,5.188946887092224,41050.30848478471
IDN,Finacial Intermediation and Business Activities,4.451415549440477e-06,0.017062433643921952,37.03604879621234,393968.18035142915
IDN,Public Administration,2.3365054925789671e-07,0.03714612660452056,1.9439868166576768,2860.3074677379905
IDN,"Education, Health and Other Services",6.215502017934974e-07,0.005563095493947475,5.171335577918146,158528.19443372486
IDN,Private Households,6.386529863183484e-11,0.0002214319559208374,0.0005313631788006441,24.502331650464342
IDN,Others,1.8329327212603572e-08,0.00022143195879854256,0.15250112003878322,7032.147574740595
IDN,Re-export & Re-import,0.0,,0.0,0.010746381534684551
EGY,Agriculture,4.578564071409665e-05,0.12352407294318472,380.9393225187152,198350.01536924826
EGY,Fishing,5.144070143777986e-07,0.04038995856691859,4.279897725568388,9832.895023157764
EGY,Mining and Quarrying,0.00012001921938145863,0.2473967982286846,998.5672234203647,128346.98495305928
EGY,Food & Beverages,1.186823356217426e-05,0.019602603694754396,98.7444269023099,15847.058468498568
EGY,Textiles and Wearing Apparel,4.3181762088766407e-05,0.184888102504116,359.2748935845827,99865.08991036822
EGY,Wood and Paper,6.978366995922605e-06,0.030523557011431515,58.06043891169708,29969.676545902075
EGY,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0004459356606833652,0.08829985572375093,3710.2118877929174,143537.59646885775
EGY,Metal Products,2.4669566062340146e-05,0.060455594710097954,205.25229386437692,62943.946988365584
EGY,Electrical and Machinery,1.8185982026602563e-05,0.02411912492729016,151.3084793507884,70706.903063096
EGY,Transport Equipment,3.0103476781729927e-06,0.007700595041105376,25.04627623821672,6060.691722341657
EGY,Other Manufacturing,3.6193607306165045e-06,0.027608600074822794,30.113301969090855,11791.301788755918
EGY,Recycling,6.919490960458682e-07,0.009648780382232203,5.757058670667354,317.2412853093744
EGY,"Electricity, Gas and Water",8.829262154345345e-05,0.007182832244832389,734.5999948802524,14413.861294027603
EGY,Construction,7.632562034863027e-06,0.011169530679412731,63.50338152519515,50842.028223084824
EGY,Maintenance and Repair,2.2496816552288993e-07,0.01605178471063422,1.8717488545744536,2804.776497843249
EGY,Wholesale Trade,1.6552041392337808e-06,0.02389271778926982,13.77139936442473,94531.53793324604
EGY,Retail Trade,2.3477610987742902e-07,0.0026701370145383436,1.953351549643195,9143.430282994088
EGY,Hotels and Restraurants,5.723828414088012e-07,0.00733784531449753,4.7622601415398345,14632.47072009267
EGY,Transport,0.0002719891328304719,0.04088425195361257,2262.9661696749513,109912.81410957249
EGY,Post and Telecommunications,6.281184114830006e-07,0.014171935690316217,5.22598348303111,34651.65823703529
EGY,Finacial Intermediation and Business Activities,1.3318849882899042e-05,0.022271925115524005,110.81364314200651,133667.40849258
EGY,Public Administration,1.298723125510222e-07,0.0012513384986552088,1.0805455593830569,3148.20498861168
EGY,"Education, Health and Other Services",5.808147590578199e-07,0.0044571712066659615,4.832414210515479,21370.353067480613
EGY,Private Households,5.0906358907737596e-08,0.0036371725070814425,0.4235440101253748,187.2878327553926
EGY,Others,6.500112367817155e-07,0.03797771619961461,5.408133124430479,1096.8230282462096
EGY,Re-export & Re-import,0.0,,0.0,0.049584860558798946
AZE,Agriculture,3.4507655215085114e-06,0.06963297191509095,28.710579549226896,7597.583932683658
AZE,Fishing,4.3882998784951224e-07,0.027426333546772864,3.651092256547172,367.0521071231706
AZE,Mining and Quarrying,8.7755276766757e-05,0.586676783126701,730.1292535735639,323316.40182755864
AZE,Food & Beverages,7.130237125011903e-07,0.02345360108087802,5.932400764599448,803.4687751085031
AZE,Textiles and Wearing Apparel,6.131043266969019e-07,0.032386133389844494,5.10106538212761,675.7366731791052
AZE,Wood and Paper,1.01542951409784e-06,0.045381730890022884,8.448435473064043,2015.6658828650784
AZE,"Petroleum, Chemical and Non-Metallic Mineral Products",2.8553729397848174e-05,0.06341610723824508,237.5687696524924,7199.250158114534
AZE,Metal Products,1.9988113959563156e-06,0.058550580733338756,16.6302326917936,3967.1824234584674
AZE,Electrical and Machinery,1.5158682014007539e-06,0.03868533598037917,12.612115865651257,5311.49663010606
AZE,Transport Equipment,6.46546396712825e-07,0.024968868173759522,5.379305443788838,826.9264668390201
AZE,Other Manufacturing,7.857510365946963e-07,0.04087647036948479,6.53749653560281,704.285233878075
AZE,Recycling,8.120273493708538e-07,0.04970792362724307,6.756117060097457,60.038721394693
AZE,"Electricity, Gas and Water",7.509474748359065e-05,0.030897740317970594,624.7928779624029,20957.47379157468
AZE,Construction,1.5454189332453029e-06,0.030018162572845127,12.857979756452483,52118.43440385089
AZE,Maintenance and Repair,7.968123267201586e-07,0.04682481216760901,6.629527143908335,1702.7187397380665
AZE,Wholesale Trade,2.964638028057387e-06,0.06353229591289729,24.66596916211098,47469.87026331085
AZE,Retail Trade,8.75278279194756e-07,0.01845815228333931,7.2823686529549905,10913.013374478698
AZE,Hotels and Restraurants,1.8084841561559223e-06,0.04482840346508499,15.046698451459243,14664.446655112464
AZE,Transport,0.00011103268178476655,0.13273824748452928,923.7986826621517,69001.58866637782
AZE,Post and Telecommunications,2.0058688678047236e-06,0.054884686532186,16.688951287901393,22219.35184163058
AZE,Finacial Intermediation and Business Activities,4.162780236944184e-06,0.05683092682484291,34.634585396717675,36472.9522176477
AZE,Public Administration,2.6900487375348253e-07,0.0039334015553196666,2.2381369521893335,734.783010943046
AZE,"Education, Health and Other Services",1.9901753509816347e-06,0.02220699357113287,16.558380271021793,6744.863536379473
AZE,Private Households,6.815415306547639e-07,0.04000134802618092,5.670467092012526,156.39207033751876
AZE,Others,1.1857992308218296e-06,0.0648875304889861,9.865921904493625,130.01125158895212
AZE,Re-export & Re-import,0.0,,0.0,56.29920174584675
VUT,Agriculture,5.578566367851619e-09,0.04045203029967706,0.04641401233336466,588.4030971300126
VUT,Fishing,5.304132831327799e-09,0.04447041809977786,0.044130708575913655,397.83680736242275
VUT,Mining and Quarrying,2.2192156314412955e-09,0.019304488176390914,0.018464009370167206,14.495759476140115
VUT,Food & Beverages,3.822832383828808e-09,0.02030820216801592,0.03180619853049234,21.732010222015518
VUT,Textiles and Wearing Apparel,2.4780160706363105e-09,0.020930490525824637,0.020617244804615145,10.747723163048848
VUT,Wood and Paper,3.3600017770027975e-09,0.024081542350423184,0.027955419660624013,43.1112587465746
VUT,"Petroleum, Chemical and Non-Metallic Mineral Products",5.056369066796434e-09,0.01836392083569343,0.042069298947628044,46.38230577233597
VUT,Metal Products,2.913488834042713e-09,0.020914732258010518,0.024240404749089027,41.83092854727909
VUT,Electrical and Machinery,3.2237523725493166e-09,0.01732687784459037,0.026821816307769607,46.737693566776514
VUT,Transport Equipment,4.068967588194034e-09,0.027473836794049068,0.03385405843889429,48.072071192019415
VUT,Other Manufacturing,3.5402360024453946e-09,0.029125454019305972,0.0294549794060804,19.406785145781896
VUT,Recycling,2.971155121202638e-09,0.026347997401948722,0.02472019177445893,0.7104763847432876
VUT,"Electricity, Gas and Water",1.7658075628020173e-08,0.015349534663405936,0.1469162659255135,37.775972283375175
VUT,Construction,3.503441012516073e-09,0.018490003169303187,0.02914884284629555,486.5274533938748
VUT,Maintenance and Repair,6.952348773718361e-09,0.0554724624733017,0.05784396571649782,167.00872386987044
VUT,Wholesale Trade,4.606732348216214e-09,0.022606147773087077,0.03832829403246145,899.500880505912
VUT,Retail Trade,3.244878375898177e-09,0.01775562390212044,0.02699758594378925,653.6093737105165
VUT,Hotels and Restraurants,4.01213131966901e-09,0.020783220363585892,0.03338117721917712,422.1529286692294
VUT,Transport,1.0049200518774684e-07,0.024580842800484913,0.8360996106576553,405.32826544287593
VUT,Post and Telecommunications,4.692187631189719e-09,0.024366157633589167,0.039039287197433124,446.2442475173153
VUT,Finacial Intermediation and Business Activities,8.465985290206052e-09,0.011223922354294038,0.07043751382759551,456.86302507812616
VUT,Public Administration,3.3277043895983557e-09,0.010689533213730902,0.027686703428087277,178.04379625458054
